case,mode,phi_scale,mix_scale,D,chi_eff,chi_lr_baseline,ratio_to_baseline
baseline_localized,localized,1.0,1.0,4.0,0.0005265818146994,0.0005265818146994,1.0
baseline_localized,localized,1.0,1.0,4.271186440677966,0.00047357781217088467,0.00047357781217088467,1.0
baseline_localized,localized,1.0,1.0,4.5423728813559325,0.0004205738096423694,0.0004205738096423694,1.0
baseline_localized,localized,1.0,1.0,4.813559322033898,0.0003675698071138543,0.0003675698071138543,1.0
baseline_localized,localized,1.0,1.0,5.084745762711864,0.0003371208623752288,0.0003371208623752288,1.0
baseline_localized,localized,1.0,1.0,5.3559322033898304,0.000356293044774361,0.000356293044774361,1.0
baseline_localized,localized,1.0,1.0,5.627118644067797,0.00037546522717349324,0.00037546522717349324,1.0
baseline_localized,localized,1.0,1.0,5.898305084745763,0.00039463740957262547,0.00039463740957262547,1.0
baseline_localized,localized,1.0,1.0,6.169491525423728,0.0003788216668236221,0.0003788216668236221,1.0
baseline_localized,localized,1.0,1.0,6.4406779661016955,0.0003420131689857372,0.0003420131689857372,1.0
baseline_localized,localized,1.0,1.0,6.711864406779661,0.00030520467114785257,0.00030520467114785257,1.0
baseline_localized,localized,1.0,1.0,6.983050847457627,0.0002683961733099678,0.0002683961733099678,1.0
baseline_localized,localized,1.0,1.0,7.254237288135593,0.000279845112508761,0.000279845112508761,1.0
baseline_localized,localized,1.0,1.0,7.525423728813559,0.00029451121417666605,0.00029451121417666605,1.0
baseline_localized,localized,1.0,1.0,7.796610169491526,0.0003091773158445712,0.0003091773158445712,1.0
baseline_localized,localized,1.0,1.0,8.067796610169491,0.00032394810906771694,0.00032394810906771694,1.0
baseline_localized,localized,1.0,1.0,8.338983050847457,0.0003390329769565847,0.0003390329769565847,1.0
baseline_localized,localized,1.0,1.0,8.610169491525424,0.0003541178448454526,0.0003541178448454526,1.0
baseline_localized,localized,1.0,1.0,8.881355932203391,0.0003692027127343204,0.0003692027127343204,1.0
baseline_localized,localized,1.0,1.0,9.152542372881356,0.00035848745852440334,0.00035848745852440334,1.0
baseline_localized,localized,1.0,1.0,9.423728813559322,0.00032770544268209836,0.00032770544268209836,1.0
baseline_localized,localized,1.0,1.0,9.694915254237287,0.0002969234268397933,0.0002969234268397933,1.0
baseline_localized,localized,1.0,1.0,9.966101694915254,0.0002661414109974881,0.0002661414109974881,1.0
baseline_localized,localized,1.0,1.0,10.237288135593221,0.0002727669973820814,0.0002727669973820814,1.0
baseline_localized,localized,1.0,1.0,10.508474576271187,0.00028473652694194576,0.00028473652694194576,1.0
baseline_localized,localized,1.0,1.0,10.779661016949152,0.00029670605650181016,0.00029670605650181016,1.0
baseline_localized,localized,1.0,1.0,11.050847457627118,0.00030210838160260345,0.00030210838160260345,1.0
baseline_localized,localized,1.0,1.0,11.322033898305085,0.0002790528207140881,0.0002790528207140881,1.0
baseline_localized,localized,1.0,1.0,11.593220338983052,0.0002559972598255728,0.0002559972598255728,1.0
baseline_localized,localized,1.0,1.0,11.864406779661017,0.00023294169893705758,0.00023294169893705758,1.0
baseline_localized,localized,1.0,1.0,12.135593220338983,0.0002260170532503322,0.0002260170532503322,1.0
baseline_localized,localized,1.0,1.0,12.40677966101695,0.00023522332276539664,0.00023522332276539664,1.0
baseline_localized,localized,1.0,1.0,12.677966101694915,0.000244429592280461,0.000244429592280461,1.0
baseline_localized,localized,1.0,1.0,12.94915254237288,0.0002536358617955254,0.0002536358617955254,1.0
baseline_localized,localized,1.0,1.0,13.220338983050848,0.0002410999814405593,0.0002410999814405593,1.0
baseline_localized,localized,1.0,1.0,13.491525423728813,0.00022354668188481698,0.00022354668188481698,1.0
baseline_localized,localized,1.0,1.0,13.76271186440678,0.00020599338232907453,0.00020599338232907453,1.0
baseline_localized,localized,1.0,1.0,14.033898305084746,0.0001915662223835288,0.0001915662223835288,1.0
baseline_localized,localized,1.0,1.0,14.305084745762711,0.0001990220397093593,0.0001990220397093593,1.0
baseline_localized,localized,1.0,1.0,14.576271186440678,0.00020647785703518985,0.00020647785703518985,1.0
baseline_localized,localized,1.0,1.0,14.847457627118644,0.00021393367436102034,0.00021393367436102034,1.0
baseline_localized,localized,1.0,1.0,15.11864406779661,0.00021195538016825422,0.00021195538016825422,1.0
baseline_localized,localized,1.0,1.0,15.389830508474576,0.0001978475140230068,0.0001978475140230068,1.0
baseline_localized,localized,1.0,1.0,15.661016949152541,0.00018373964787775937,0.00018373964787775937,1.0
baseline_localized,localized,1.0,1.0,15.932203389830509,0.00016963178173251184,0.00016963178173251184,1.0
baseline_localized,localized,1.0,1.0,16.203389830508474,0.00017085487381811863,0.00017085487381811863,1.0
baseline_localized,localized,1.0,1.0,16.474576271186443,0.0001771882853140102,0.0001771882853140102,1.0
baseline_localized,localized,1.0,1.0,16.74576271186441,0.00018352169680990174,0.00018352169680990174,1.0
baseline_localized,localized,1.0,1.0,17.016949152542374,0.0001898614270066068,0.0001898614270066068,1.0
baseline_localized,localized,1.0,1.0,17.28813559322034,0.00019629593771551524,0.00019629593771551524,1.0
baseline_localized,localized,1.0,1.0,17.559322033898304,0.0002027304484244237,0.0002027304484244237,1.0
baseline_localized,localized,1.0,1.0,17.83050847457627,0.00020916495913333216,0.00020916495913333216,1.0
baseline_localized,localized,1.0,1.0,18.101694915254235,0.0002084145771205933,0.0002084145771205933,1.0
baseline_localized,localized,1.0,1.0,18.372881355932204,0.00019568937390510843,0.00019568937390510843,1.0
baseline_localized,localized,1.0,1.0,18.64406779661017,0.0001829641706896237,0.0001829641706896237,1.0
baseline_localized,localized,1.0,1.0,18.915254237288135,0.00017023896747413902,0.00017023896747413902,1.0
baseline_localized,localized,1.0,1.0,19.186440677966104,0.00017007725186725766,0.00017007725186725766,1.0
baseline_localized,localized,1.0,1.0,19.45762711864407,0.0001756262124461051,0.0001756262124461051,1.0
baseline_localized,localized,1.0,1.0,19.728813559322035,0.00018117517302495255,0.00018117517302495255,1.0
baseline_localized,localized,1.0,1.0,20.0,0.0001867241336038,0.0001867241336038,1.0
open_system_base,open_system,1.0,1.0,4.0,8.406004809202013e-05,0.0005265818146994,0.15963340500090367
open_system_base,open_system,1.0,1.0,4.271186440677966,7.232649777190163e-05,0.00047357781217088467,0.15272357765317668
open_system_base,open_system,1.0,1.0,4.5423728813559325,6.353034074394181e-05,0.0004205738096423694,0.15105634085480543
open_system_base,open_system,1.0,1.0,4.813559322033898,5.6690918247418336e-05,0.0003675698071138543,0.15423170551616713
open_system_base,open_system,1.0,1.0,5.084745762711864,5.318900985473856e-05,0.0003371208623752288,0.15777430527434133
open_system_base,open_system,1.0,1.0,5.3559322033898304,5.4560448657258744e-05,0.000356293044774361,0.15313363383731407
open_system_base,open_system,1.0,1.0,5.627118644067797,5.6214271152854036e-05,0.00037546522717349324,0.1497189808388802
open_system_base,open_system,1.0,1.0,5.898305084745763,5.8231754742321184e-05,0.00039463740957262547,0.147557614483086
open_system_base,open_system,1.0,1.0,6.169491525423728,5.436203421970437e-05,0.0003788216668236221,0.14350296981564975
open_system_base,open_system,1.0,1.0,6.4406779661016955,4.822221234538782e-05,0.0003420131689857372,0.14099519175941091
open_system_base,open_system,1.0,1.0,6.711864406779661,4.3372380779811346e-05,0.00030520467114785257,0.14210916437383142
open_system_base,open_system,1.0,1.0,6.983050847457627,3.944449983549197e-05,0.0002683961733099678,0.14696371915086118
open_system_base,open_system,1.0,1.0,7.254237288135593,4.007675347869481e-05,0.000279845112508761,0.14321048211067164
open_system_base,open_system,1.0,1.0,7.525423728813559,4.1324911658329644e-05,0.00029451121417666605,0.1403169375871046
open_system_base,open_system,1.0,1.0,7.796610169491526,4.301814866621525e-05,0.0003091773158445712,0.13913746727732515
open_system_base,open_system,1.0,1.0,8.067796610169491,4.4765367388805246e-05,0.00032394810906771694,0.1381868457810558
open_system_base,open_system,1.0,1.0,8.338983050847457,4.59599409169312e-05,0.0003390329769565847,0.135561859880128
open_system_base,open_system,1.0,1.0,8.610169491525424,4.732978930970881e-05,0.0003541178448454526,0.13365547655573504
open_system_base,open_system,1.0,1.0,8.881355932203391,4.891652116353702e-05,0.0003692027127343204,0.13249231242441473
open_system_base,open_system,1.0,1.0,9.152542372881356,4.652526622447396e-05,0.00035848745852440334,0.12978213077796372
open_system_base,open_system,1.0,1.0,9.423728813559322,4.1806485565462146e-05,0.00032770544268209836,0.1275733635160217
open_system_base,open_system,1.0,1.0,9.694915254237287,3.797366229455276e-05,0.0002969234268397933,0.1278904217788166
open_system_base,open_system,1.0,1.0,9.966101694915254,3.4798467507937976e-05,0.0002661414109974881,0.1307517961128808
open_system_base,open_system,1.0,1.0,10.237288135593221,3.517356773199643e-05,0.0002727669973820814,0.1289509657311169
open_system_base,open_system,1.0,1.0,10.508474576271187,3.612364302012187e-05,0.00028473652694194576,0.12686690888621757
open_system_base,open_system,1.0,1.0,10.779661016949152,3.7217304448351e-05,0.00029670605650181016,0.1254349334393312
open_system_base,open_system,1.0,1.0,11.050847457627118,3.7482204655701184e-05,0.00030210838160260345,0.12406873472648525
open_system_base,open_system,1.0,1.0,11.322033898305085,3.393019565513235e-05,0.0002790528207140881,0.12159058477999239
open_system_base,open_system,1.0,1.0,11.593220338983052,3.100512950871145e-05,0.0002559972598255728,0.12111508353580511
open_system_base,open_system,1.0,1.0,11.864406779661017,2.8554352766263586e-05,0.00023294169893705758,0.1225815424913646
open_system_base,open_system,1.0,1.0,12.135593220338983,2.7768797604825647e-05,0.0002260170532503322,0.12286151511792986
open_system_base,open_system,1.0,1.0,12.40677966101695,2.8419292918880087e-05,0.00023522332276539664,0.12081834651755377
open_system_base,open_system,1.0,1.0,12.677966101694915,2.915838771183346e-05,0.000244429592280461,0.11929156138499315
open_system_base,open_system,1.0,1.0,12.94915254237288,3.000437335255258e-05,0.0002536358617955254,0.11829704656174103
open_system_base,open_system,1.0,1.0,13.220338983050848,2.802779677681725e-05,0.0002410999814405593,0.11624968450579169
open_system_base,open_system,1.0,1.0,13.491525423728813,2.577380508472268e-05,0.00022354668188481698,0.11529495704169164
open_system_base,open_system,1.0,1.0,13.76271186440678,2.3859585088354715e-05,0.00020599338232907453,0.11582694948053728
open_system_base,open_system,1.0,1.0,14.033898305084746,2.246220183236106e-05,0.0001915662223835288,0.11725554512105052
open_system_base,open_system,1.0,1.0,14.305084745762711,2.2936504128321833e-05,0.0001990220397093593,0.11524605094901563
open_system_base,open_system,1.0,1.0,14.576271186440678,2.3470960493686492e-05,0.00020647785703518985,0.11367301477604136
open_system_base,open_system,1.0,1.0,14.847457627118644,2.4076881567425848e-05,0.00021393367436102034,0.11254367335735697
open_system_base,open_system,1.0,1.0,15.11864406779661,2.356168433559659e-05,0.00021195538016825422,0.11116341711587069
open_system_base,open_system,1.0,1.0,15.389830508474576,2.1752265113790422e-05,0.0001978475140230068,0.10994459658088476
open_system_base,open_system,1.0,1.0,15.661016949152541,2.0206899071218983e-05,0.00018373964787775937,0.10997571457556338
open_system_base,open_system,1.0,1.0,15.932203389830509,1.8871678707920414e-05,0.00016963178173251184,0.1112508429445061
open_system_base,open_system,1.0,1.0,16.203389830508474,1.8843843833208216e-05,0.00017085487381811863,0.11029152058763152
open_system_base,open_system,1.0,1.0,16.474576271186443,1.9254168565600394e-05,0.0001771882853140102,0.10866501998977228
open_system_base,open_system,1.0,1.0,16.74576271186441,1.971708051895084e-05,0.00018352169680990174,0.10743732682122314
open_system_base,open_system,1.0,1.0,17.016949152542374,2.022847691427652e-05,0.0001898614270066068,0.10654337341292926
open_system_base,open_system,1.0,1.0,17.28813559322034,2.0582267130443176e-05,0.00019629593771551524,0.10485325050522608
open_system_base,open_system,1.0,1.0,17.559322033898304,2.0977064065457745e-05,0.0002027304484244237,0.10347268616276863
open_system_base,open_system,1.0,1.0,17.83050847457627,2.1419578361895258e-05,0.00020916495913333216,0.10240519468770748
open_system_base,open_system,1.0,1.0,18.101694915254235,2.111107001703843e-05,0.0002084145771205933,0.1012936345849892
open_system_base,open_system,1.0,1.0,18.372881355932204,1.9639288691389177e-05,0.00019568937390510843,0.10035950496173823
open_system_base,open_system,1.0,1.0,18.64406779661017,1.836607435946012e-05,0.0001829641706896237,0.10038071547142371
open_system_base,open_system,1.0,1.0,18.915254237288135,1.725375616200189e-05,0.00017023896747413902,0.10135021621664209
open_system_base,open_system,1.0,1.0,19.186440677966104,1.713026622213428e-05,0.00017007725186725766,0.10072050220745661
open_system_base,open_system,1.0,1.0,19.45762711864407,1.7442072094917127e-05,0.0001756262124461051,0.09931360388626284
open_system_base,open_system,1.0,1.0,19.728813559322035,1.7790290877905056e-05,0.00018117517302495255,0.09819386718871724
open_system_base,open_system,1.0,1.0,20.0,1.8180916122807215e-05,0.0001867241336038,0.09736778943306994
open_phi_x0p5,open_system,0.5,1.0,4.0,0.00011371172666309264,0.0005265818146994,0.21594313265072618
open_phi_x0p5,open_system,0.5,1.0,4.271186440677966,9.764716851650562e-05,0.00047357781217088467,0.20619033663948524
open_phi_x0p5,open_system,0.5,1.0,4.5423728813559325,8.560302084477031e-05,0.0004205738096423694,0.2035386390739879
open_phi_x0p5,open_system,0.5,1.0,4.813559322033898,7.623706616420475e-05,0.0003675698071138543,0.20740840158449253
open_phi_x0p5,open_system,0.5,1.0,5.084745762711864,7.172314749330585e-05,0.0003371208623752288,0.21275202901407853
open_phi_x0p5,open_system,0.5,1.0,5.3559322033898304,7.453493449804842e-05,0.000356293044774361,0.20919559219925582
open_phi_x0p5,open_system,0.5,1.0,5.627118644067797,7.779071316660345e-05,0.00037546522717349324,0.2071848670307311
open_phi_x0p5,open_system,0.5,1.0,5.898305084745763,8.161975720308819e-05,0.00039463740957262547,0.20682214920141176
open_phi_x0p5,open_system,0.5,1.0,6.169491525423728,7.647451226191861e-05,0.0003788216668236221,0.20187470506412414
open_phi_x0p5,open_system,0.5,1.0,6.4406779661016955,6.771585274454533e-05,0.0003420131689857372,0.19799194558899938
open_phi_x0p5,open_system,0.5,1.0,6.711864406779661,6.079640303484172e-05,0.00030520467114785257,0.1991987960282222
open_phi_x0p5,open_system,0.5,1.0,6.983050847457627,5.519143398077249e-05,0.0002683961733099678,0.20563420595804288
open_phi_x0p5,open_system,0.5,1.0,7.254237288135593,5.664184472522178e-05,0.000279845112508761,0.20240426647954593
open_phi_x0p5,open_system,0.5,1.0,7.525423728813559,5.879851597096425e-05,0.00029451121417666605,0.19964779994996476
open_phi_x0p5,open_system,0.5,1.0,7.796610169491526,6.131075379300079e-05,0.0003091773158445712,0.19830288527319634
open_phi_x0p5,open_system,0.5,1.0,8.067796610169491,6.390748012629463e-05,0.00032394810906771694,0.19727690434808387
open_phi_x0p5,open_system,0.5,1.0,8.338983050847457,6.572078244186125e-05,0.0003390329769565847,0.19384775791375955
open_phi_x0p5,open_system,0.5,1.0,8.610169491525424,6.779045912635537e-05,0.0003541178448454526,0.19143474443074485
open_phi_x0p5,open_system,0.5,1.0,8.881355932203391,7.017740542641046e-05,0.0003692027127343204,0.19007824971456908
open_phi_x0p5,open_system,0.5,1.0,9.152542372881356,6.684925327280993e-05,0.00035848745852440334,0.186475849247204
open_phi_x0p5,open_system,0.5,1.0,9.423728813559322,6.015675165414117e-05,0.00032770544268209836,0.1835695835924771
open_phi_x0p5,open_system,0.5,1.0,9.694915254237287,5.472093760087055e-05,0.0002969234268397933,0.18429309597856533
open_phi_x0p5,open_system,0.5,1.0,9.966101694915254,5.021792975305318e-05,0.0002661414109974881,0.18868889875062378
open_phi_x0p5,open_system,0.5,1.0,10.237288135593221,5.0833838582783115e-05,0.0002727669973820814,0.18636359629525506
open_phi_x0p5,open_system,0.5,1.0,10.508474576271187,5.228355731712388e-05,0.00028473652694194576,0.18362082967944554
open_phi_x0p5,open_system,0.5,1.0,10.779661016949152,5.3945233251277186e-05,0.00029670605650181016,0.18181372462462045
open_phi_x0p5,open_system,0.5,1.0,11.050847457627118,5.4406466116132495e-05,0.00030210838160260345,0.1800892309823411
open_phi_x0p5,open_system,0.5,1.0,11.322033898305085,4.931313111579976e-05,0.0002790528207140881,0.17671611772140083
open_phi_x0p5,open_system,0.5,1.0,11.593220338983052,4.511890046528152e-05,0.0002559972598255728,0.17624759146259572
open_phi_x0p5,open_system,0.5,1.0,11.864406779661017,4.160484832968599e-05,0.00023294169893705758,0.1786062715243092
open_phi_x0p5,open_system,0.5,1.0,12.135593220338983,4.051105144440809e-05,0.0002260170532503322,0.17923891521379504
open_phi_x0p5,open_system,0.5,1.0,12.40677966101695,4.1511918116818726e-05,0.00023522332276539664,0.1764787506136083
open_phi_x0p5,open_system,0.5,1.0,12.677966101694915,4.2644616448089264e-05,0.000244429592280461,0.1744658494506606
open_phi_x0p5,open_system,0.5,1.0,12.94915254237288,4.393640448542773e-05,0.0002536358617955254,0.1732263102480678
open_phi_x0p5,open_system,0.5,1.0,13.220338983050848,4.1087549406704255e-05,0.0002410999814405593,0.1704170575261283
open_phi_x0p5,open_system,0.5,1.0,13.491525423728813,3.7823931836353475e-05,0.00022354668188481698,0.1691992541219751
open_phi_x0p5,open_system,0.5,1.0,13.76271186440678,3.505228712342164e-05,0.00020599338232907453,0.1701622000042001
open_phi_x0p5,open_system,0.5,1.0,14.033898305084746,3.303461490542127e-05,0.0001915662223835288,0.17244488352066414
open_phi_x0p5,open_system,0.5,1.0,14.305084745762711,3.3767853359868186e-05,0.0001990220397093593,0.16966891410208076
open_phi_x0p5,open_system,0.5,1.0,14.576271186440678,3.459114530591212e-05,0.00020647785703518985,0.1675295637149933
open_phi_x0p5,open_system,0.5,1.0,14.847457627118644,3.552145191810016e-05,0.00021393367436102034,0.1660395541945234
open_phi_x0p5,open_system,0.5,1.0,15.11864406779661,3.479569430517956e-05,0.00021195538016825422,0.16416518551007328
open_phi_x0p5,open_system,0.5,1.0,15.389830508474576,3.215269828450251e-05,0.0001978475140230068,0.16251252103558714
open_phi_x0p5,open_system,0.5,1.0,15.661016949152541,2.989546130242567e-05,0.00018373964787775937,0.16270555455899696
