D,eta,C_uv_ee,C_uv_mumu,C_uv_tautau,C_match_ee,C_match_mumu,C_match_tautau,C_ir_ee,C_ir_mumu,C_ir_tautau,delta_C_match_mumu,abs_delta_C_match_mumu,delta_C_rge_mumu,abs_delta_C_rge_mumu,delta_C_mumu,abs_delta_C_mumu,rel_delta_C_mumu,mu_match,mu_low,log_ratio,finite_fac_diag,finite_fac_offdiag,kappa_diag,kappa_offdiag,finite_match_mode,kappa_diag_eff,kappa_offdiag_eff,shell_spread,coeff_cv,offdiag_mix,mu_mumu_uv_tree,mu_mumu_uv_rge,delta_mu_mumu,abs_delta_mu_mumu,chi2_uv_tree,chi2_uv_rge
4.0,0.2,0.00016277754232253458,0.0014758502143104744,0.0003435162004482209,0.00016291501182316982,0.001477096604869509,0.0003438063080383832,0.00016342584656579482,0.0014817281747631405,0.0003448843437879081,1.246390559034652e-06,1.246390559034652e-06,4.631569893631367e-06,4.631569893631367e-06,5.877960452666019e-06,5.877960452666019e-06,0.0039827622042337375,1.280917082806759,1.0,0.24757629233153006,1.0008445237510888,1.0,0.0,0.0,input_tied,0.1333618452891362,4.4422275245719694e-30,0.07718149434815945,0.7278992382235014,2.8777801998322563e-29,2.4083057749134755,2.408280173158848,-2.560175462740233e-05,2.560175462740233e-05,6.3542533482741534,6.3539306724077305
4.8,0.2,0.00019561316472304778,0.0015683202593658858,0.00015202569746888047,0.000195767226234176,0.0015695554410032411,0.00015214543025228252,0.00019653012240099054,0.001575671928694148,0.00015273833422181095,1.2351816373553683e-06,1.2351816373553683e-06,6.1164876909067765e-06,6.1164876909067765e-06,7.351669328262145e-06,7.351669328262145e-06,0.00468760719270095,1.3602809677586774,1.0,0.30769127235057525,1.0007875825297665,1.0,0.0,0.0,input_tied,0.12437004803208895,4.258429304894624e-30,0.07111786048012514,0.7487878177500273,2.993923942695591e-29,13.739693054108729,13.73914770080708,-0.0005453533016481771,0.0005453533016481771,951.67515418512,951.591037389579
5.6,0.2,0.00015714102819852153,0.0013021892258809095,5.9531521082067194e-05,0.00015733311290558398,0.0013037809848178386,5.960429071402853e-05,0.0001580465959895482,0.001309693444443677,5.987458761701846e-05,1.5917589369291493e-06,1.5917589369291493e-06,5.912459625838319e-06,5.912459625838319e-06,7.504218562767468e-06,7.504218562767468e-06,0.005762771196091711,1.4305484675437201,1.0,0.35805791447458585,1.0012223714536206,1.0,0.0,0.0,input_tied,0.19302916285473287,7.356471750520835e-30,0.1092096338293002,0.7675103934186478,3.368050735349661e-29,57.97841649278864,57.971897595030526,-0.006518897758112985,0.006518897758112985,20006.98258019661,20002.372484391373
6.4,0.2,0.00010403201165275425,0.0006722767776805341,2.7226734432871954e-05,0.00010418078452117904,0.0006732381793010733,2.7265670519131044e-05,0.00010469588683815772,0.0006765668789996822,2.740048050470498e-05,9.614016205391866e-07,9.614016205391866e-07,3.328699698608873e-06,3.328699698608873e-06,4.29010131914806e-06,4.29010131914806e-06,0.006381451005863415,1.4775528482269376,1.0,0.3903872383399466,1.0014300681690302,1.0,0.0,0.0,input_tied,0.22582731351870974,1.1823810291031853e-29,0.1316552460415761,0.715292935971534,4.490444037185556e-29,59.89373701777076,59.88502351170254,-0.008713506068218635,0.008713506068218635,21384.482939400787,21378.11234477749
7.2,0.2,7.600592234179314e-05,0.00012096550465777007,1.756797557663314e-05,7.611631400424534e-05,0.0001211411960084847,1.7593491457107597e-05,7.650212760792052e-05,0.00012175522891321716,1.7682668244358707e-05,1.756913507146231e-07,1.756913507146231e-07,6.140329047324644e-07,6.140329047324644e-07,7.897242554470875e-07,7.897242554470875e-07,0.006528507922000891,1.4921401916441892,1.0,0.40021145959540433,1.0014524086946248,1.0,0.0,0.0,input_tied,0.22935518791439605,2.3357436696887824e-29,0.14069871838435052,0.6301156865399458,8.300515088233312e-29,3.5327999605622566,3.5323071954447847,-0.0004927651174719827,0.0004927651174719827,28.43022294858977,28.41708734841002
8.0,0.2,6.313930504949174e-05,8.591083119440962e-05,1.3492972406410483e-05,6.32369418650267e-05,8.604368124670604e-05,1.3513837553038728e-05,6.35432239544851e-05,8.646042560055512e-05,1.3579290534797087e-05,1.3285005229642056e-07,1.3285005229642056e-07,4.1674435384908364e-07,4.1674435384908364e-07,5.495944061455042e-07,5.495944061455042e-07,0.006397265612549065,1.4658274448318904,1.0,0.38241989178356733,1.0015463713998505,1.0,0.0,0.0,input_tied,0.2441931835789313,2.959948134586748e-29,0.1520636193182569,0.6058619719411955,9.73259793452573e-29,2.326336307979538,2.3255725038351187,-0.0007638041444191224,0.0007638041444191224,5.363118471757258,5.354277874097567
8.8,0.2,2.214685757277516e-05,5.848230801141066e-05,7.047750343537498e-06,2.217260052884147e-05,5.855028639077428e-05,7.055942473137096e-06,2.2295353135358123e-05,5.887443421716096e-05,7.095005790445433e-06,6.797837936362071e-08,6.797837936362071e-08,3.241478263866761e-07,3.241478263866761e-07,3.921262057502968e-07,3.921262057502968e-07,0.006705039850236209,1.5482467554553723,1.0,0.43712316521321565,1.0011623751126641,1.0,0.0,0.0,input_tied,0.1835549204426814,2.875474171255562e-29,0.11517223325097901,0.5937428255184164,1.2483365521746187e-28,1.5836854177066555,1.5837193720676328,3.395436097730631e-05,3.395436097730631e-05,0.2108770792379284,0.2109550479557833
9.600000000000001,0.2,1.0975147167186832e-05,4.3579838328899834e-05,3.956029559913731e-06,1.0987782977264233e-05,4.3630012285744275e-05,3.960584181133673e-06,1.1048592194413592e-05,4.387147199575154e-05,3.9825030726887035e-06,5.0173956844440956e-08,5.0173956844440956e-08,2.4145971000726405e-07,2.4145971000726405e-07,2.91633666851705e-07,2.91633666851705e-07,0.006691940081345117,1.5480056645464257,1.0,0.4369674344285572,1.001151311220243,1.0,0.0,0.0,input_tied,0.18180778058134858,3.4928896489757726e-29,0.11485685465158924,0.5829075341898452,1.5205403541526647e-28,1.0000000014340404,1.000000001435377,1.3364864770437634e-12,1.3364864770437634e-12,0.9999999928297973,0.9999999928231149
10.4,0.2,7.422066641493796e-06,2.996797540013284e-05,2.1099883030150735e-06,7.4313570356070946e-06,3.0005487095418408e-05,2.112629430325878e-06,7.47094897773498e-06,3.0165346930292264e-05,2.123884858068396e-06,3.7511695285565965e-08,3.7511695285565965e-08,1.598598348738565e-07,1.598598348738565e-07,1.9737153015942247e-07,1.9737153015942247e-07,0.006586081559535302,1.5229622419775668,1.0,0.42065728173279693,1.0012517260437086,1.0,0.0,0.0,input_tied,0.19766465391912502,4.717225150636451e-29,0.12533762689732517,0.577057574905652,1.8818072702544209e-28,0.4952545984950411,0.49515241301730306,-0.0001021854777380482,0.0001021854777380482,5.116026509652305,5.117182222927556
11.2,0.2,4.558508069825639e-06,1.6473387012688423e-05,7.956067069737132e-07,4.564660393385031e-06,1.6495620077864293e-05,7.966804858970688e-07,4.5880787920521504e-06,1.6580248719198615e-05,8.007677518974244e-07,2.223306517586983e-08,2.223306517586983e-08,8.462864133432224e-08,8.462864133432224e-08,1.0686170651019207e-07,1.0686170651019207e-07,0.006486929884418011,1.499419168235305,1.0,0.40507781194222237,1.0013496353335682,1.0,0.0,0.0,input_tied,0.21312586924879878,6.981484470916775e-29,0.1353663151635882,0.574437990656976,2.5787377245512494e-28,0.15211173576309514,0.15204995779700906,-6.17779660860851e-05,6.17779660860851e-05,9.732657000126215,9.73362067396529
12.0,0.2,2.510492526187209e-06,8.248761138314983e-06,4.859955493187072e-07,2.5141105845056537e-06,8.260649044190836e-06,4.866959538096977e-07,2.5265500924843117e-06,8.301521713168645e-06,4.891040651465293e-07,1.1887905875853567e-08,1.1887905875853567e-08,4.087266897780918e-08,4.087266897780918e-08,5.276057485366275e-08,5.276057485366275e-08,0.006396181677342208,1.4779687035454037,1.0,0.3906686474340275,1.0014411747020573,1.0,0.0,0.0,input_tied,0.2275811869146216,1.057583786520074e-28,0.14464355018632655,0.5733932596472961,3.6558276713953666e-28,0.03820536915314077,0.03818294649274094,-2.242266039982621e-05,2.242266039982621e-05,11.590528853770833,11.59091054514495
12.8,0.2,6.987777679838202e-07,2.0494321184607085e-06,2.0546569946694125e-07,6.994608311345545e-07,2.0514354614750277e-06,2.0566654450591645e-07,7.03502522538634e-07,2.063289261861847e-06,2.0685494658368254e-07,2.003343014319193e-09,2.003343014319193e-09,1.1853800386819152e-08,1.1853800386819152e-08,1.3857143401138345e-08,1.3857143401138345e-08,0.006761455174005078,1.5781226258875372,1.0,0.4562359290923607,1.0009775112804535,1.0,0.0,0.0,input_tied,0.15436239417086337,1.3010572057242716e-28,0.10063809092004923,0.5338366691941206,6.464039578999375e-28,0.002360365373917612,0.002360691306463632,3.259325460202439e-07,3.259325460202439e-07,12.208728426735803,12.208722732533413
13.600000000000001,0.2,2.2327272996020326e-07,5.624265717181725e-07,8.965344399731104e-08,2.2348463355389233e-07,5.629603593050154e-07,8.973853225225833e-08,2.2478564793977387e-07,5.662376294890536e-07,9.026094455225178e-08,5.337875868429464e-10,5.337875868429464e-10,3.2772701840381938e-09,3.2772701840381938e-09,3.81105777088114e-09,3.81105777088114e-09,0.0067760983611400765,1.5835144599575646,1.0,0.4596467185984162,1.0009490796020044,1.0,0.0,0.0,input_tied,0.1498726434708312,2.3076428543681593e-28,0.09808481357269962,0.5279902974964306,1.1763507368333603e-27,0.00017779019525587393,0.00017781992157924685,2.9726323372915352e-08,2.9726323372915352e-08,12.24688886914148,12.246888348996888
14.4,0.2,1.1131066673668665e-07,2.793823306840649e-07,4.0799391706625195e-08,1.1142668477476007e-07,2.7967352820204425e-07,4.0841916520456287e-08,1.1205507000263715e-07,2.8125073310682697e-07,4.107224247039837e-08,2.911975179793472e-10,2.911975179793472e-10,1.5772049047827143e-09,1.5772049047827143e-09,1.8684024227620614e-09,1.8684024227620614e-09,0.00668761842664601,1.5609164733916419,1.0,0.4452731317042589,1.0010422903884664,1.0,0.0,0.0,input_tied,0.1645919008835166,3.6666311146799934e-28,0.10740742647090296,0.5324070810699959,1.706879698711195e-27,4.387184755862388e-05,4.3871470884942245e-05,-3.7667368163240905e-10,3.7667368163240905e-10,12.249232254697342,12.249232261288922
15.200000000000001,0.2,4.9719954079899026e-08,1.4657335329968847e-07,1.1801348079610915e-08,4.977613965861916e-08,1.467389871751112e-07,1.181468408491907e-08,5.004831803754833e-08,1.4754136317150117e-07,1.1879287358371931e-08,1.6563387542273393e-10,1.6563387542273393e-10,8.02375996389969e-10,8.02375996389969e-10,9.68009871812703e-10,9.68009871812703e-10,0.006604269125462932,1.5399344597018174,1.0,0.4317398568847099,1.0011300408409438,1.0,0.0,0.0,input_tied,0.178448896915029,5.8074192405594575e-28,0.11619019864791928,0.5358343387962237,2.4991003148885037e-27,1.2075383966998948e-05,1.2073280813751056e-05,-2.1031532478920815e-09,2.1031532478920815e-09,12.24978868169192,12.249788718496783
16.0,0.2,2.0165371176482903e-08,5.612530329078049e-08,5.197701772296492e-09,2.0189916120393958e-08,5.619361804726113e-08,5.204028325740556e-09,2.0297004798238116e-08,5.6491672790236624e-08,5.231630843232155e-09,6.83147564806371e-11,6.83147564806371e-11,2.980547429754967e-10,2.980547429754967e-10,3.663694994561338e-10,3.663694994561338e-10,0.006527706363705585,1.520124718640573,1.0,0.4187923832293445,1.0012171828475778,1.0,0.0,0.0,input_tied,0.19220981103013865,1.0132441532095744e-27,0.12459912372608362,0.5426257045971616,4.0660163687710654e-27,1.7705507419393659e-06,1.7699730968322478e-06,-5.776451071180658e-10,5.776451071180658e-10,12.249969015381605,12.249969025490383
16.8,0.2,8.364325250162602e-09,2.705844584190968e-08,2.415816165380267e-09,8.375293864033287e-09,2.7093929115874304e-08,2.4189841620695515e-09,8.418398131906673e-09,2.723337066829176e-08,2.4314337003181247e-09,3.548327396462276e-11,3.548327396462276e-11,1.3944155241745495e-10,1.3944155241745495e-10,1.749248263820777e-10,1.749248263820777e-10,0.006464703383338597,1.5013415333766713,1.0,0.40635906399495303,1.0013113566895873,1.0,0.0,0.0,input_tied,0.2070811480791638,1.623957606000221e-27,0.13268580337603814,0.5606880526041327,6.119560513184084e-27,4.115254256548783e-07,4.113396648641798e-07,-1.8576079069850852e-10,1.8576079069850852e-10,12.249992798306106,12.249992801556921
17.6,0.2,3.484410888318046e-09,7.139226485334225e-09,8.222198924376402e-10,3.4880129737954025e-09,7.146606815859708e-09,8.230698801195386e-10,3.507652302728585e-09,7.186845932820351e-09,8.277041920421441e-10,7.380330525483494e-12,7.380330525483494e-12,4.023911696064278e-11,4.023911696064278e-11,4.7619447486126275e-11,4.7619447486126275e-11,0.006670113013496442,1.559816346703205,1.0,0.44456808785883606,1.0010337717315236,1.0,0.0,0.0,input_tied,0.16324668849867235,2.2372456970863042e-27,0.10702376707827714,0.5253311760113416,1.0452097502090277e-26,5.6207073804593766e-08,5.546228976920903e-08,-7.447840353847369e-10,7.447840353847369e-10,12.249999016376224,12.249999029409944
18.4,0.2,0.0,0.0,0.0,1e-30,1e-30,1e-30,1.0058704800739689e-30,1.0058704800739689e-30,1.0058704800739689e-30,1e-30,1e-30,5.870480073968777e-33,5.870480073968777e-33,1.0058704800739689e-30,1.0058704800739689e-30,1.0058704800739688,1.5896510516836373,1.0,0.463514527796402,1.0005966299991618,1.0,0.0,0.0,input_tied,0.09421603304878111,0.0,0.09421603304878111,0.0,0.0,5.6207073804593766e-08,5.546228976920903e-08,-7.447840353847369e-10,7.447840353847369e-10,12.249999016376224,12.249999029409944
19.200000000000003,0.2,0.0,0.0,0.0,1e-30,1e-30,1e-30,1.0057161736535278e-30,1.0057161736535278e-30,1.0057161736535278e-30,1e-30,1e-30,5.716173653527695e-33,5.716173653527695e-33,1.0057161736535278e-30,1.0057161736535278e-30,1.0057161736535276,1.5704009692603986,1.0,0.4513309811859851,1.0006470199295994,1.0,0.0,0.0,input_tied,0.10217329191624851,0.0,0.10217329191624851,0.0,0.0,5.6207073804593766e-08,5.546228976920903e-08,-7.447840353847369e-10,7.447840353847369e-10,12.249999016376224,12.249999029409944
20.0,0.2,0.0,0.0,0.0,1e-30,1e-30,1e-30,1.0055641423643005e-30,1.0055641423643005e-30,1.0055641423643005e-30,1e-30,1e-30,5.564142364300414e-33,5.564142364300414e-33,1.0055641423643005e-30,1.0055641423643005e-30,1.0055641423643005,1.5516627094173834,1.0,0.43932707173589636,1.000696715514015,1.0,0.0,0.0,input_tied,0.11002090405486509,0.0,0.11002090405486509,0.0,0.0,5.6207073804593766e-08,5.546228976920903e-08,-7.447840353847369e-10,7.447840353847369e-10,12.249999016376224,12.249999029409944
4.0,0.39,0.00016435372048146063,0.0014798793343970764,0.0003418631110110614,0.00016449259361742943,0.0014811297805897218,0.00034215197336330436,0.0001650083750103405,0.0014857739968703126,0.00034322482179694895,1.2504461926454973e-06,1.2504461926454973e-06,4.644216280590705e-06,4.644216280590705e-06,5.894662473236202e-06,5.894662473236202e-06,0.003983204803409036,1.280917082806759,1.0,0.24757629233153006,1.0008449649667923,1.0,0.0,0.0,input_tied,0.13343151928032812,4.442069728975827e-30,0.07718149434815945,0.7288019674564653,2.8776779761078553e-29,2.4448817340068487,2.4448554964824805,-2.623752436825555e-05,2.623752436825555e-05,6.823611487882244,6.8232688033103175
4.8,0.39,0.00019574823662416805,0.0015684082500680974,0.0001519655378412984,0.00019590240220103154,0.001569643482460476,0.0001520852214471827,0.00019666582514257208,0.0015757603132450226,0.00015267789078567766,1.2352323923785994e-06,1.2352323923785994e-06,6.116830784546647e-06,6.116830784546647e-06,7.352063176925246e-06,7.352063176925246e-06,0.0046875953225864716,1.3602809677586774,1.0,0.30769127235057525,1.0007875707057299,1.0,0.0,0.0,input_tied,0.12436818085504574,4.2583751156884015e-30,0.07111786048012514,0.7487615630647682,2.993885844525977e-29,13.751970835344054,13.751424565022852,-0.0005462703212018027,0.0005462703212018027,953.5698969824377,953.4855549090619
5.6,0.39,0.0001571487821813237,0.0013021843961999173,5.952962446598845e-05,0.00015734087553009098,0.001303776142301328,5.96023914626893e-05,0.0001580543938164431,0.001309688579967049,5.987267975284702e-05,1.5917461014106939e-06,1.5917461014106939e-06,5.9124376657210004e-06,5.9124376657210004e-06,7.504183767131694e-06,7.504183767131694e-06,0.0057627658487006,1.4305484675437201,1.0,0.35805791447458585,1.0012223661303696,1.0,0.0,0.0,input_tied,0.19302832224060404,7.356468094858085e-30,0.1092096338293002,0.7675026961661312,3.3680490616590615e-29,57.98141445255387,57.97489479473127,-0.006519657822600777,0.006519657822600777,20009.102884072952,20004.492006468194
6.4,0.39,0.00010403240172801354,0.0006722762677837851,2.7226661152841032e-05,0.00010418117507877953,0.0006732376681872877,2.726559711454716e-05,0.00010469627932679688,0.0006765663653587905,2.7400406737185923e-05,9.614004035025155e-07,9.614004035025155e-07,3.328697171502853e-06,3.328697171502853e-06,4.2900975750053685e-06,4.2900975750053685e-06,0.006381450276607315,1.4775528482269376,1.0,0.3903872383399466,1.001430067443362,1.0,0.0,0.0,input_tied,0.22582719892576159,1.1823810291176911e-29,0.1316552460415761,0.7152920655698475,4.490444037240646e-29,59.89388950310497,59.88517591898372,-0.008713584121252893,0.008713584121252893,21384.594432509086,21378.223764215454
7.2,0.39,7.600594590530699e-05,0.00012096549319106766,1.75679713156894e-05,7.611633759722404e-05,0.00012114118451755385,1.759348718887523e-05,7.650215132048583e-05,0.0001217552173640418,1.768266395449179e-05,1.7569132648618754e-07,1.7569132648618754e-07,6.140328464879447e-07,6.140328464879447e-07,7.897241729741322e-07,7.897241729741322e-07,0.006528507859069739,1.4921401916441892,1.0,0.40021145959540433,1.0014524086320111,1.0,0.0,0.0,input_tied,0.2293551780268466,2.3357436250116448e-29,0.14069871838435052,0.6301156162653222,8.300514929464497e-29,3.532800267571452,3.532307502085169,-0.0004927654862831865,0.0004927654862831865,28.430231133455354,28.41709552155433
8.0,0.39,6.31393068273821e-05,8.591083025389693e-05,1.3492972088047451e-05,6.323694364532261e-05,8.604368030427127e-05,1.3513837234109932e-05,6.354322574340369e-05,8.646042465355576e-05,1.357929021432359e-05,1.328500503743334e-07,1.328500503743334e-07,4.167443492844976e-07,4.167443492844976e-07,5.49594399658831e-07,5.49594399658831e-07,0.006397265607078699,1.4658274448318904,1.0,0.38241989178356733,1.0015463713944064,1.0,0.0,0.0,input_tied,0.2441931827192239,2.959948130224341e-29,0.1520636193182569,0.605861966287592,9.73259792018171e-29,2.326336305231986,2.3255725010584727,-0.0007638041735131829,0.0007638041735131829,5.363118439942793,5.354277841972729
8.8,0.39,2.2146857620247044e-05,5.848230796281681e-05,7.04775033011198e-06,2.21726005763619e-05,5.855028634210643e-05,7.055942459693862e-06,2.2295353183141637e-05,5.887443416822367e-05,7.0950057769277734e-06,6.797837928962391e-08,6.797837928962391e-08,3.241478261172383e-07,3.241478261172383e-07,3.921262054068622e-07,3.921262054068622e-07,0.0067050398499350775,1.5482467554553723,1.0,0.43712316521321565,1.0011623751123646,1.0,0.0,0.0,input_tied,0.1835549203953531,2.8754741713248636e-29,0.11517223325097901,0.5937428251074812,1.2483365522047047e-28,1.5836854161367002,1.5837193704968866,3.3954360186383425e-05,3.3954360186383425e-05,0.21087707563320476,0.210955044348577
9.600000000000001,0.39,1.0975147121485077e-05,4.357983841062823e-05,3.956029580418546e-06,1.0987782931514115e-05,4.3630012367583656e-05,3.960584201663629e-06,1.104859214841028e-05,4.3871472078043846e-05,3.982503093332278e-06,5.017395695542938e-08,5.017395695542938e-08,2.414597104601895e-07,2.414597104601895e-07,2.916336674156189e-07,2.916336674156189e-07,0.006691940081735031,1.5480056645464257,1.0,0.4369674344285572,1.0011513112206307,1.0,0.0,0.0,input_tied,0.1818077806425519,3.4928896482260135e-29,0.11485685465158924,0.5829075347227113,1.5205403538262763e-28,1.000000004530878,1.00000000453294,2.0621282459387658e-12,2.0621282459387658e-12,0.9999999773456102,0.9999999773352996
10.4,0.39,7.422066720531848e-06,2.9967975391542694e-05,2.1099882180731836e-06,7.431357114771307e-06,3.000548708692744e-05,2.1126293452854043e-06,7.470949057320955e-06,3.016534692175606e-05,2.1238847725748532e-06,3.751169538474675e-08,3.751169538474675e-08,1.5985983482861817e-07,1.5985983482861817e-07,1.9737153021336492e-07,1.9737153021336492e-07,0.0065860815632231675,1.5229622419775668,1.0,0.42065728173279693,1.001251726047377,1.0,0.0,0.0,input_tied,0.1976646544984209,4.717225153463792e-29,0.12533762689732517,0.5770575795275351,1.8818072713823108e-28,0.49525459895960533,0.4951524134851768,-0.00010218547442852888,0.00010218547442852888,5.116026504398401,5.117182217635626
11.2,0.39,4.558509357281854e-06,1.6473383521677937e-05,7.956065756958455e-07,4.564661682302057e-06,1.6495616581141975e-05,7.966803543937158e-07,4.588080087581799e-06,1.6580245204536817e-05,8.007676197194104e-07,2.2233059464038676e-08,2.2233059464038676e-08,8.462862339484204e-08,8.462862339484204e-08,1.0686168285888072e-07,1.0686168285888072e-07,0.00648692982338798,1.499419168235305,1.0,0.40507781194222237,1.0013496352728497,1.0,0.0,0.0,input_tied,0.21312585966053912,6.981484595764695e-29,0.1353663151635882,0.574437919825029,2.5787377706660896e-28,0.1521116714309366,0.15204989347253298,-6.177795840361933e-05,6.177795840361933e-05,9.732658003618067,9.733621677386974
12.0,0.39,2.51049659930808e-06,8.248753787970822e-06,4.859945413114452e-07,2.5141146632652333e-06,8.26064168249333e-06,4.866949443049313e-07,2.5265541914250886e-06,8.301514315046371e-06,4.891030506468583e-07,1.1887894522508545e-08,1.1887894522508545e-08,4.0872632553041086e-08,4.0872632553041086e-08,5.276052707554963e-08,5.276052707554963e-08,0.006396181584725009,1.4779687035454037,1.0,0.3906686474340275,1.0014411746098961,1.0,0.0,0.0,input_tied,0.22758117236109984,1.0575838888798036e-28,0.14464355018632655,0.5733931590308378,3.6558280252297734e-28,0.03820530122599985,0.038182878598351094,-2.2422627648753524e-05,2.2422627648753524e-05,11.590530010056062,11.590911700891704
12.8,0.39,6.987844538077155e-07,2.0493996179638756e-06,2.0546948193091949e-07,6.994675200121345e-07,2.051402918997195e-06,2.0567032964351776e-07,7.035092500665257e-07,2.0632565313439595e-06,2.068587535929276e-07,2.003301033319472e-09,2.003301033319472e-09,1.18536123467644e-08,1.18536123467644e-08,1.3856913380083872e-08,1.3856913380083872e-08,0.006761450162585189,1.5781226258875372,1.0,0.4562359290923607,1.0009775062978248,1.0,0.0,0.0,input_tied,0.15436160734567522,1.301058092267412e-28,0.10063809092004923,0.5338288508305074,6.464043983609658e-28,0.0023602904960522697,0.002360616394759659,3.25898707389128e-07,3.25898707389128e-07,12.208729734889243,12.208724041277724
13.600000000000001,0.39,2.2326970559833704e-07,5.62447153419074e-07,8.964636729611575e-08,2.234816095194057e-07,5.629809685951365e-07,8.973145011865408e-08,2.2478260630088954e-07,5.662583587560272e-07,9.025382119005138e-08,5.338151760625617e-10,5.338151760625617e-10,3.277390160890701e-09,3.277390160890701e-09,3.811205336953263e-09,3.811205336953263e-09,0.006776112766835483,1.5835144599575646,1.0,0.4596467185984162,1.0009490939243226,1.0,0.0,0.0,input_tied,0.14987490516065144,2.3076455457216914e-28,0.09808481357269962,0.5280133560081189,1.1763521087855689e-27,0.0001778032087379348,0.00017783294232626338,2.973358832858799e-08,2.973358832858799e-08,12.246888641434467,12.246888121162756
14.4,0.39,1.1131341964120475e-07,2.7940829939367144e-07,4.07869702735668e-08,1.1142944588240459e-07,2.7969953736698307e-07,4.082948409504516e-08,1.1205784668141043e-07,2.8127688894915344e-07,4.105973993294459e-08,2.9123797331163513e-10,2.9123797331163513e-10,1.5773515821703678e-09,1.5773515821703678e-09,1.868589555482003e-09,1.868589555482003e-09,0.0066876666138297475,1.5609164733916419,1.0,0.4452731317042589,1.0010423383054248,1.0,0.0,0.0,input_tied,0.16459946762629335,3.6666564703458874e-28,0.10740742647090296,0.532477530041965,1.7068915022087403e-27,4.388000394344511e-05,4.387963140048113e-05,-3.725429639799861e-10,3.725429639799861e-10,12.249232111965078,12.249232118484377
15.200000000000001,0.39,4.9709616392691525e-08,1.4671605106442872e-07,1.1770674642156241e-08,4.9765813387076375e-08,1.468819143660624e-07,1.1783981454495038e-08,5.0037935301445053e-08,1.4768507189535957e-07,1.1848416844455226e-08,1.6586330163368244e-10,1.6586330163368244e-10,8.031575292971751e-10,8.031575292971751e-10,9.690208309308576e-10,9.690208309308576e-10,0.006604736318218672,1.5399344597018174,1.0,0.4317398568847099,1.0011305054929596,1.0,0.0,0.0,input_tied,0.17852227182032374,5.8071893922402e-28,0.11619019864791928,0.5364658456371497,2.4990014045148525e-27,1.2098907640248965e-05,1.2096811618820405e-05,-2.0960214285599372e-09,2.0960214285599372e-09,12.24978827003119,12.249788306711247
